gutenberg_id,text
84,apparatus from my view. He had also changed my apartment; for he
84,perceived that I had acquired a dislike for the room which had
84,previously been my laboratory. But these cares of Clerval were made of
84,no avail when I visited the professors. M. Waldman inflicted torture
84,"when he praised, with kindness and warmth, the astonishing progress I"
84,had made in the sciences. He soon perceived that I disliked the
84,"subject; but not guessing the real cause, he attributed my feelings to"
84,"modesty, and changed the subject from my improvement, to the science"
84,"itself, with a desire, as I evidently saw, of drawing me out. What"
84,"could I do? He meant to please, and he tormented me. I felt as if he"
84,"had placed carefully, one by one, in my view those instruments which"
84,were to be afterwards used in putting me to a slow and cruel death. I
84,"writhed under his words, yet dared not exhibit the pain I felt."
84,"Clerval, whose eyes and feelings were always quick in discerning the"
84,"sensations of others, declined the subject, alleging, in excuse, his"
84,total ignorance; and the conversation took a more general turn. I
84,"thanked my friend from my heart, but I did not speak. I saw plainly"
84,"that he was surprised, but he never attempted to draw my secret from"
84,me; and although I loved him with a mixture of affection and reverence
84,"that knew no bounds, yet I could never persuade myself to confide in"
84,"him that event which was so often present to my recollection, but which"
84,I feared the detail to another would only impress more deeply.
84,
84,"M. Krempe was not equally docile; and in my condition at that time, of"
84,"almost insupportable sensitiveness, his harsh blunt encomiums gave me even"
84,more pain than the benevolent approbation of M. Waldman. “D—n
84,"the fellow!” cried he; “why, M. Clerval, I assure you he has"
84,"outstript us all. Ay, stare if you please; but it is nevertheless true. A"
84,"youngster who, but a few years ago, believed in Cornelius Agrippa as firmly"
84,"as in the gospel, has now set himself at the head of the university; and if"
84,"he is not soon pulled down, we shall all be out of countenance.—Ay,"
84,"ay,” continued he, observing my face expressive of suffering,"
84,“M. Frankenstein is modest; an excellent quality in a young man.
84,"Young men should be diffident of themselves, you know, M. Clerval: I was"
84,myself when young; but that wears out in a very short time.”
84,
84,"M. Krempe had now commenced an eulogy on himself, which happily turned"
84,the conversation from a subject that was so annoying to me.
84,
84,Clerval had never sympathised in my tastes for natural science; and his
84,literary pursuits differed wholly from those which had occupied me. He
84,came to the university with the design of making himself complete
84,"master of the oriental languages, and thus he should open a field for"
84,the plan of life he had marked out for himself. Resolved to pursue no
84,"inglorious career, he turned his eyes toward the East, as affording"
84,"scope for his spirit of enterprise. The Persian, Arabic, and Sanskrit"
84,"languages engaged his attention, and I was easily induced to enter on"
84,"the same studies. Idleness had ever been irksome to me, and now that I"
84,"wished to fly from reflection, and hated my former studies, I felt"
84,"great relief in being the fellow-pupil with my friend, and found not"
84,only instruction but consolation in the works of the orientalists. I
84,"did not, like him, attempt a critical knowledge of their dialects, for"
84,I did not contemplate making any other use of them than temporary
84,"amusement. I read merely to understand their meaning, and they well"
84,"repaid my labours. Their melancholy is soothing, and their joy"
84,"elevating, to a degree I never experienced in studying the authors of"
84,"any other country. When you read their writings, life appears to"
84,"consist in a warm sun and a garden of roses,—in the smiles and frowns"
84,"of a fair enemy, and the fire that consumes your own heart. How"
84,different from the manly and heroical poetry of Greece and Rome!
84,
84,"Summer passed away in these occupations, and my return to Geneva was"
84,fixed for the latter end of autumn; but being delayed by several
84,"accidents, winter and snow arrived, the roads were deemed impassable,"
84,and my journey was retarded until the ensuing spring. I felt this
84,delay very bitterly; for I longed to see my native town and my beloved
84,"friends. My return had only been delayed so long, from an"
84,"unwillingness to leave Clerval in a strange place, before he had become"
84,"acquainted with any of its inhabitants. The winter, however, was spent"
84,"cheerfully; and although the spring was uncommonly late, when it came"
84,its beauty compensated for its dilatoriness.
84,
84,"The month of May had already commenced, and I expected the letter daily"
84,"which was to fix the date of my departure, when Henry proposed a"
84,"pedestrian tour in the environs of Ingolstadt, that I might bid a"
84,personal farewell to the country I had so long inhabited. I acceded
84,"with pleasure to this proposition: I was fond of exercise, and Clerval"
84,had always been my favourite companion in the ramble of this nature
84,that I had taken among the scenes of my native country.
84,
84,We passed a fortnight in these perambulations: my health and spirits
84,"had long been restored, and they gained additional strength from the"
84,"salubrious air I breathed, the natural incidents of our progress, and"
84,the conversation of my friend. Study had before secluded me from the
84,"intercourse of my fellow-creatures, and rendered me unsocial; but"
84,Clerval called forth the better feelings of my heart; he again taught
84,"me to love the aspect of nature, and the cheerful faces of children."
